endpoint,nodeId,browseName,displayName,nodeClass,dataTypeId,valueRank,access,userAccess,currentValue
opc.tcp://plc:4840,ns=0;i=11652,StaticNumericNodeIdRange,StaticNumericNodeIdRange,2,ns=0;i=291,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=11647,NamespaceUri,NamespaceUri,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=11651,StaticNodeIdTypes,StaticNodeIdTypes,2,ns=0;i=256,1,1,1,"{""0"":0}"
opc.tcp://plc:4840,ns=0;i=11649,NamespacePublicationDate,NamespacePublicationDate,2,ns=0;i=13,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=11622,StaticNumericNodeIdRange,StaticNumericNodeIdRange,2,ns=0;i=291,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=11623,StaticStringNodeIdPattern,StaticStringNodeIdPattern,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=16138,DefaultUserRolePermissions,DefaultUserRolePermissions,2,ns=0;i=96,1,1,1,"[{""roleId"":""ns=0;i=0"",""permissions"":""None""}]"
opc.tcp://plc:4840,ns=0;i=16137,DefaultRolePermissions,DefaultRolePermissions,2,ns=0;i=96,1,1,1,"[{""roleId"":""ns=0;i=0"",""permissions"":""None""}]"
opc.tcp://plc:4840,ns=0;i=11617,NamespaceUri,NamespaceUri,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=16139,DefaultAccessRestrictions,DefaultAccessRestrictions,2,ns=0;i=95,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11621,StaticNodeIdTypes,StaticNodeIdTypes,2,ns=0;i=256,1,1,1,"{""0"":0}"
opc.tcp://plc:4840,ns=0;i=11619,NamespacePublicationDate,NamespacePublicationDate,2,ns=0;i=13,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=11620,IsNamespaceSubset,IsNamespaceSubset,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=11618,NamespaceVersion,NamespaceVersion,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12869,ClientCertificate,ClientCertificate,2,ns=0;i=15,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12866,TransportProtocol,TransportProtocol,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12863,ClientUserIdHistory,ClientUserIdHistory,2,ns=0;i=12,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=12864,AuthenticationMechanism,AuthenticationMechanism,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12861,SessionId,SessionId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=12868,SecurityPolicyUri,SecurityPolicyUri,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12867,SecurityMode,SecurityMode,2,ns=0;i=302,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12865,Encoding,Encoding,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12862,ClientUserIdOfSession,ClientUserIdOfSession,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=18792,Orientation,Orientation,2,ns=0;i=18812,-1,1,1,"{""a"":0,""b"":0,""c"":0}"
opc.tcp://plc:4840,ns=0;i=18796,CartesianCoordinates,CartesianCoordinates,2,ns=0;i=18810,-1,1,1,"{""x"":0,""y"":0,""z"":0}"
opc.tcp://plc:4840,ns=0;i=15129,Expression,Expression,2,ns=0;i=586,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=18778,Z,Z,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=18777,Y,Y,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=18776,X,X,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12783,DisabledMonitoredItemsSamplingCount,DisabledMonitoredItemsSamplingCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12782,MaxSampledMonitoredItemsCount,MaxSampledMonitoredItemsCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12781,SampledMonitoredItemsCount,SampledMonitoredItemsCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12780,SamplingInterval,SamplingInterval,2,ns=0;i=290,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12859,UnregisterNodesCount,UnregisterNodesCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12833,HistoryReadCount,HistoryReadCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12844,SetPublishingModeCount,SetPublishingModeCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12818,SessionName,SessionName,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12856,QueryFirstCount,QueryFirstCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12830,TotalRequestCount,TotalRequestCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12841,DeleteMonitoredItemsCount,DeleteMonitoredItemsCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12843,ModifySubscriptionCount,ModifySubscriptionCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12853,BrowseCount,BrowseCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12828,CurrentMonitoredItemsCount,CurrentMonitoredItemsCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12854,BrowseNextCount,BrowseNextCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12840,SetTriggeringCount,SetTriggeringCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12851,DeleteNodesCount,DeleteNodesCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12825,ClientConnectionTime,ClientConnectionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=12837,CreateMonitoredItemsCount,CreateMonitoredItemsCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12838,ModifyMonitoredItemsCount,ModifyMonitoredItemsCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12850,AddReferencesCount,AddReferencesCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12835,HistoryUpdateCount,HistoryUpdateCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12847,TransferSubscriptionsCount,TransferSubscriptionsCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12848,DeleteSubscriptionsCount,DeleteSubscriptionsCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12858,RegisterNodesCount,RegisterNodesCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12822,LocaleIds,LocaleIds,2,ns=0;i=295,1,1,1,[null]
opc.tcp://plc:4840,ns=0;i=12819,ClientDescription,ClientDescription,2,ns=0;i=308,-1,1,1,"{""applicationName"":{},""applicationType"":""Server""}"
opc.tcp://plc:4840,ns=0;i=12845,PublishCount,PublishCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12857,QueryNextCount,QueryNextCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12832,ReadCount,ReadCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12842,CreateSubscriptionCount,CreateSubscriptionCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12817,SessionId,SessionId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=12855,TranslateBrowsePathsToNodeIdsCount,TranslateBrowsePathsToNodeIdsCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12829,CurrentPublishRequestsInQueue,CurrentPublishRequestsInQueue,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12852,DeleteReferencesCount,DeleteReferencesCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12826,ClientLastContactTime,ClientLastContactTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=12827,CurrentSubscriptionsCount,CurrentSubscriptionsCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12839,SetMonitoringModeCount,SetMonitoringModeCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12824,MaxResponseMessageSize,MaxResponseMessageSize,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12836,CallCount,CallCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12821,EndpointUrl,EndpointUrl,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12823,ActualSessionTimeout,ActualSessionTimeout,2,ns=0;i=290,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12849,AddNodesCount,AddNodesCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12834,WriteCount,WriteCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12820,ServerUri,ServerUri,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=12846,RepublishCount,RepublishCount,2,ns=0;i=871,-1,1,1,"{""totalCount"":0,""errorCount"":0}"
opc.tcp://plc:4840,ns=0;i=12831,UnauthorizedRequestCount,UnauthorizedRequestCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12805,NotificationsCount,NotificationsCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12791,MaxNotificationsPerPublish,MaxNotificationsPerPublish,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12790,MaxLifetimeCount,MaxLifetimeCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12815,EventQueueOverflowCount,EventQueueOverflowCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12802,PublishRequestCount,PublishRequestCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12786,SubscriptionId,SubscriptionId,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12800,TransferredToAltClientCount,TransferredToAltClientCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12785,SessionId,SessionId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=12812,DisabledMonitoredItemCount,DisabledMonitoredItemCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12794,EnableCount,EnableCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12796,RepublishRequestCount,RepublishRequestCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12809,UnacknowledgedMessageCount,UnacknowledgedMessageCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12795,DisableCount,DisableCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12807,CurrentKeepAliveCount,CurrentKeepAliveCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12804,EventNotificationsCount,EventNotificationsCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12789,MaxKeepAliveCount,MaxKeepAliveCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12788,PublishingInterval,PublishingInterval,2,ns=0;i=290,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12806,LatePublishRequestCount,LatePublishRequestCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12803,DataChangeNotificationsCount,DataChangeNotificationsCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12787,Priority,Priority,2,ns=0;i=3,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12799,TransferRequestCount,TransferRequestCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12814,NextSequenceNumber,NextSequenceNumber,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12798,RepublishMessageCount,RepublishMessageCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12801,TransferredToSameClientCount,TransferredToSameClientCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12797,RepublishMessageRequestCount,RepublishMessageRequestCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12813,MonitoringQueueOverflowCount,MonitoringQueueOverflowCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12810,DiscardedMessageCount,DiscardedMessageCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12811,MonitoredItemCount,MonitoredItemCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12808,CurrentLifetimeCount,CurrentLifetimeCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12793,ModifyCount,ModifyCount,2,ns=0;i=7,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12792,PublishingEnabled,PublishingEnabled,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=18784,B,B,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=18783,A,A,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=18785,C,C,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=8996,Id,Id,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=9000,TransitionTime,TransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=11110,TrueState,TrueState,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=11111,FalseState,FalseState,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=9001,EffectiveTransitionTime,EffectiveTransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=2761,Id,Id,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=18771,Z,Z,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=18770,Y,Y,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=18769,X,X,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=2768,Id,Id,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=12027,Title,Title,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=12024,InstrumentRange,InstrumentRange,2,ns=0;i=884,-1,1,1,"{""low"":0,""high"":0}"
opc.tcp://plc:4840,ns=0;i=12028,AxisScaleType,AxisScaleType,2,ns=0;i=12077,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=12025,EURange,EURange,2,ns=0;i=884,-1,1,1,"{""low"":0,""high"":0}"
opc.tcp://plc:4840,ns=0;i=12026,EngineeringUnits,EngineeringUnits,2,ns=0;i=887,-1,1,1,"{""unitId"":0,""displayName"":{},""description"":{}}"
opc.tcp://plc:4840,ns=0;i=17567,InstrumentRange,InstrumentRange,2,ns=0;i=884,-1,1,1,"{""low"":0,""high"":0}"
opc.tcp://plc:4840,ns=0;i=17568,EURange,EURange,2,ns=0;i=884,-1,1,1,"{""low"":0,""high"":0}"
opc.tcp://plc:4840,ns=0;i=17569,EngineeringUnits,EngineeringUnits,2,ns=0;i=887,-1,1,1,"{""unitId"":0,""displayName"":{},""description"":{}}"
opc.tcp://plc:4840,ns=0;i=111,NamingRule,NamingRule,2,ns=0;i=120,-1,1,1,1
opc.tcp://plc:4840,ns=0;i=18007,InputArguments,InputArguments,2,ns=0;i=296,1,1,1,"[{""name"":""CredentialId"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""CredentialSecret"",""dataType"":""ns=0;i=15"",""valueRank"":-1,""description"":{}},{""name"":""CertificateThumbprint"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}},{""name"":""SecurityPolicyUri"",""dataType"":""ns=0;i=12"",""valueRank"":-1,""description"":{}}]"
opc.tcp://plc:4840,ns=0;i=16372,Id,Id,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=16376,TransitionTime,TransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=16379,FalseState,FalseState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""In Service""}"
opc.tcp://plc:4840,ns=0;i=16378,TrueState,TrueState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Out of Service""}"
opc.tcp://plc:4840,ns=0;i=9184,LastTransition,LastTransition,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=9179,CurrentState,CurrentState,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=9189,UnshelveTime,UnshelveTime,2,ns=0;i=290,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=9168,FalseState,FalseState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Inactive""}"
opc.tcp://plc:4840,ns=0;i=9166,EffectiveTransitionTime,EffectiveTransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=9161,Id,Id,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=9165,TransitionTime,TransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=9164,EffectiveDisplayName,EffectiveDisplayName,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=9167,TrueState,TrueState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Active""}"
opc.tcp://plc:4840,ns=0;i=9119,Id,Id,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=9169,SuppressedState,SuppressedState,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=9177,FalseState,FalseState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Unsuppressed""}"
opc.tcp://plc:4840,ns=0;i=9176,TrueState,TrueState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Suppressed""}"
opc.tcp://plc:4840,ns=0;i=9170,Id,Id,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=9174,TransitionTime,TransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=16385,TransitionTime,TransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=16381,Id,Id,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=16388,FalseState,FalseState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Not Silenced""}"
opc.tcp://plc:4840,ns=0;i=16387,TrueState,TrueState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Silenced""}"
opc.tcp://plc:4840,ns=0;i=18198,FalseState,FalseState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Unlatched""}"
opc.tcp://plc:4840,ns=0;i=18195,TransitionTime,TransitionTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=18197,TrueState,TrueState,2,ns=0;i=21,-1,1,1,"{""locale"":""en"",""text"":""Latched""}"
opc.tcp://plc:4840,ns=0;i=18191,Id,Id,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=11125,HighLimit,HighLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=16572,BaseHighHighLimit,BaseHighHighLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=16574,BaseLowLimit,BaseLowLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11127,LowLowLimit,LowLowLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11126,LowLimit,LowLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=16575,BaseLowLowLimit,BaseLowLowLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=16573,BaseHighLimit,BaseHighLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=11124,HighHighLimit,HighHighLimit,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=17216,ExpectedTime,ExpectedTime,2,ns=0;i=290,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=17215,TargetValueNode,TargetValueNode,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=17217,Tolerance,Tolerance,2,ns=0;i=11,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=17222,ConditionEventId,ConditionEventId,2,ns=0;i=15,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=11851,Comment,Comment,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=11853,Comment,Comment,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=17223,ConditionEventId,ConditionEventId,2,ns=0;i=15,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=14548,PublishedData,PublishedData,2,ns=0;i=14273,1,1,1,"[{""publishedVariable"":""ns=0;i=0"",""attributeId"":0,""samplingIntervalHint"":0,""deadbandType"":0,""deadbandValue"":0,""indexRange"":""NumericRange:<Empty>"",""substituteValue"":{""dataType"":""Null"",""arrayType"":""Scalar""}}]"
opc.tcp://plc:4840,ns=0;i=14588,Filter,Filter,2,ns=0;i=586,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=14586,EventNotifier,EventNotifier,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=14587,SelectedFields,SelectedFields,2,ns=0;i=601,1,1,1,"[{""typeDefinitionId"":""ns=0;i=0"",""attributeId"":0,""indexRange"":""NumericRange:<Empty>""}]"
opc.tcp://plc:4840,ns=0;i=17482,DataSetWriterProperties,DataSetWriterProperties,2,ns=0;i=14533,1,1,1,"[{""key"":{""namespaceIndex"":0},""value"":{""dataType"":""Null"",""arrayType"":""Scalar""}}]"
opc.tcp://plc:4840,ns=0;i=16720,DataSetWriterId,DataSetWriterId,2,ns=0;i=5,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=16721,DataSetFieldContentMask,DataSetFieldContentMask,2,ns=0;i=15583,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=13601,Writable,Writable,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=13600,Size,Size,2,ns=0;i=9,-1,1,1,"[0,0]"
opc.tcp://plc:4840,ns=0;i=13620,LastUpdateTime,LastUpdateTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=13603,OpenCount,OpenCount,2,ns=0;i=5,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=13602,UserWritable,UserWritable,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=20288,LastUpdateTime,LastUpdateTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=20159,Retain,Retain,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=20154,ConditionClassName,ConditionClassName,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=20153,ConditionClassId,ConditionClassId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=20148,Time,Time,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=20144,EventId,EventId,2,ns=0;i=15,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=20211,InputNode,InputNode,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=20249,SuppressedOrShelved,SuppressedOrShelved,2,ns=0;i=1,-1,1,1,false
opc.tcp://plc:4840,ns=0;i=20157,ConditionName,ConditionName,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=20151,Message,Message,2,ns=0;i=21,-1,1,1,{}
opc.tcp://plc:4840,ns=0;i=20149,ReceiveTime,ReceiveTime,2,ns=0;i=294,-1,1,1,"""1601-01-01T00:00:00.000Z"""
opc.tcp://plc:4840,ns=0;i=20145,EventType,EventType,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=20175,ClientUserId,ClientUserId,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=20287,TrustListId,TrustListId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=20158,BranchId,BranchId,2,ns=0;i=17,-1,1,1,"""ns=0;i=0"""
opc.tcp://plc:4840,ns=0;i=20147,SourceName,SourceName,2,ns=0;i=12,-1,1,1,null
opc.tcp://plc:4840,ns=0;i=20289,UpdateFrequency,UpdateFrequency,2,ns=0;i=290,-1,1,1,0
opc.tcp://plc:4840,ns=0;i=20152,Severity,Severity,2,ns=0;i=5,-1,1,1,0
